epoch,GPU_0_out_attention_loss,GPU_0_out_attention_precision,GPU_0_out_attention_recall,GPU_0_out_columns_loss,GPU_1_out_attention_loss,GPU_1_out_attention_precision,GPU_1_out_attention_recall,GPU_1_out_columns_loss,loss,val_GPU_0_out_attention_loss,val_GPU_0_out_attention_precision,val_GPU_0_out_attention_recall,val_GPU_0_out_columns_loss,val_GPU_1_out_attention_loss,val_GPU_1_out_attention_precision,val_GPU_1_out_attention_recall,val_GPU_1_out_columns_loss,val_loss
10,0.007561276666820049,0.8667352199554443,0.5487371683120728,0.6725298166275024,0.009237722493708134,0.8673077821731567,0.5524151921272278,0.6158358454704285,0.04223031923174858,0.0072640348225831985,0.8803657293319702,0.5960971713066101,0.7323459982872009,0.008259511552751064,0.8851850032806396,0.6173809170722961,0.6277825832366943,0.04241568222641945
11,0.00750470906496048,0.8696784377098083,0.5603636503219604,0.6636729836463928,0.009190071374177933,0.8692097663879395,0.558835506439209,0.6147043704986572,0.0419284962117672,0.0070767090655863285,0.8894877433776855,0.6240568161010742,0.7091428637504578,0.008669339120388031,0.8875832557678223,0.6177312731742859,0.6209845542907715,0.042033642530441284
12,0.007334432564675808,0.8703874945640564,0.5631034970283508,0.663486659526825,0.00898442231118679,0.8714324831962585,0.5656077265739441,0.6095658540725708,0.041453637182712555,0.007044073659926653,0.8893019556999207,0.6234694123268127,0.6805812120437622,0.0083153722807765,0.8881021738052368,0.6155440807342529,0.6366062760353088,0.04139603301882744
13,0.0072307828813791275,0.8741312623023987,0.573746919631958,0.654911458492279,0.008746525272727013,0.874570369720459,0.5762365460395813,0.6054079532623291,0.04086412489414215,0.007301888894289732,0.8900007605552673,0.6091035008430481,0.7076966762542725,0.008503197692334652,0.8921312093734741,0.6247888207435608,0.6358627080917358,0.042360201478004456
14,0.0070192222483456135,0.8780601620674133,0.584560751914978,0.6524702906608582,0.008639907464385033,0.877832293510437,0.5845889449119568,0.6060232520103455,0.040515705943107605,0.0065747820772230625,0.8989949822425842,0.6428414583206177,0.6900010704994202,0.00796983577311039,0.8964657783508301,0.6378175616264343,0.6286330819129944,0.0406263992190361
15,0.006922420114278793,0.8789848685264587,0.5896716713905334,0.64821857213974,0.008482594043016434,0.8792193531990051,0.5873887538909912,0.6044982075691223,0.04015111178159714,0.006517750211060047,0.8968501091003418,0.6356491446495056,0.6961976289749146,0.007966829463839531,0.8925614953041077,0.6234517693519592,0.6231443285942078,0.040581703186035156
16,0.006847670767456293,0.8809357285499573,0.5953112840652466,0.6483456492424011,0.008327793329954147,0.8810882568359375,0.593336820602417,0.6000791788101196,0.039840295910835266,0.00665056798607111,0.8977288007736206,0.6463270783424377,0.6799651384353638,0.007684662006795406,0.8989487886428833,0.6467515230178833,0.613389253616333,0.03991563990712166
17,0.006698813755065203,0.8835354447364807,0.6026681661605835,0.6452597379684448,0.008303077891469002,0.8822424411773682,0.5997748374938965,0.5989975333213806,0.03958696126937866,0.006423837039619684,0.9024859666824341,0.6518265008926392,0.6908398866653442,0.007634105626493692,0.9036045670509338,0.6564648747444153,0.6226339340209961,0.04004625603556633
18,0.00658508250489831,0.8859370946884155,0.6100114583969116,0.6389839053153992,0.008303722366690636,0.8856605291366577,0.6095192432403564,0.5965508222579956,0.03930175304412842,0.006385646760463715,0.8973791003227234,0.6421235203742981,0.7044529318809509,0.007640980649739504,0.8995183706283569,0.654858410358429,0.6220072507858276,0.04027526453137398
19,0.006459239404648542,0.8871457576751709,0.6156275868415833,0.6328263878822327,0.008017400279641151,0.8875831365585327,0.6160314083099365,0.5906797051429749,0.038657296448946,0.006334790028631687,0.9000202417373657,0.6604077219963074,0.6788819432258606,0.0072582317516207695,0.9044027924537659,0.6745274066925049,0.5840068459510803,0.03857891261577606
20,0.006520150229334831,0.8879885673522949,0.617285966873169,0.6313655972480774,0.00789670180529356,0.8887274861335754,0.6201385855674744,0.5875512957572937,0.038506895303726196,0.006356224417686462,0.9014611840248108,0.6657105684280396,0.6803404688835144,0.00810487661510706,0.8964738249778748,0.6500527858734131,0.6285222768783569,0.04034915938973427
21,0.006446345709264278,0.8891581296920776,0.6207401752471924,0.6290525197982788,0.007916469126939774,0.8890267610549927,0.6185522079467773,0.5916141867637634,0.03848877549171448,0.006062334403395653,0.9050831198692322,0.6690919995307922,0.6757630109786987,0.0076712388545274734,0.9023686051368713,0.6600232720375061,0.6157826781272888,0.03928983211517334
22,0.006436917930841446,0.8898756504058838,0.6218972206115723,0.6327967047691345,0.007892563939094543,0.8896621465682983,0.6221518516540527,0.5866659879684448,0.038432274013757706,0.006394581403583288,0.9044966101646423,0.656589150428772,0.6832059025764465,0.007380660157650709,0.9077280759811401,0.6709120273590088,0.5978618860244751,0.0391211211681366
23,0.006352854426950216,0.8902828097343445,0.6228808760643005,0.6275221705436707,0.007728011813014746,0.8911062479019165,0.6255035400390625,0.5859289169311523,0.03806811571121216,0.006268494762480259,0.9071389436721802,0.6736896634101868,0.6578856706619263,0.007439000532031059,0.9040193557739258,0.6615937352180481,0.6040569543838501,0.03867216780781746
24,0.006311354227364063,0.8910229802131653,0.6253436207771301,0.6276075839996338,0.007756384089589119,0.8920937180519104,0.6309427618980408,0.5785916447639465,0.037910256534814835,0.006133264396339655,0.9030963182449341,0.6698497533798218,0.6901102066040039,0.007516858633607626,0.901912271976471,0.6710456609725952,0.6168087720870972,0.03951547294855118
25,0.006273660808801651,0.8921091556549072,0.6283385157585144,0.6267662644386292,0.007750882767140865,0.8915395140647888,0.627497673034668,0.580953061580658,0.03789850324392319,0.006208400707691908,0.9041571021080017,0.6669844388961792,0.6712297201156616,0.007417286746203899,0.9013250470161438,0.6573815941810608,0.6173310875892639,0.03912440314888954
26,0.006268617697060108,0.8925679922103882,0.6294143199920654,0.6245415806770325,0.0077165900729596615,0.8928019404411316,0.6306009292602539,0.5792536735534668,0.03778129443526268,0.0062337215058505535,0.9025865793228149,0.6752100586891174,0.6612318158149719,0.007239062339067459,0.9033122658729553,0.6766810417175293,0.6113622188568115,0.03865521773695946
27,0.0062515875324606895,0.892233669757843,0.6289622783660889,0.6247850656509399,0.007535691373050213,0.8933461904525757,0.6330326795578003,0.5747915506362915,0.03750311955809593,0.006112472154200077,0.9036138653755188,0.6605768799781799,0.6614265441894531,0.007191434036940336,0.907132625579834,0.6751224398612976,0.6076425909996033,0.038419209420681
28,0.006186140235513449,0.8938156366348267,0.6331868767738342,0.6182575821876526,0.007690183352679014,0.8927474021911621,0.6295424699783325,0.5805037617683411,0.03757413849234581,0.00595109723508358,0.905656099319458,0.6628211140632629,0.6646476984024048,0.007256601471453905,0.9086840152740479,0.6819392442703247,0.5894787311553955,0.03802605718374252
29,0.006228605285286903,0.8938066959381104,0.632119357585907,0.6205613613128662,0.007584070321172476,0.894192099571228,0.6348140835762024,0.5733814835548401,0.037415239959955215,0.006172331515699625,0.9071571230888367,0.6784895062446594,0.6492385268211365,0.0070947688072919846,0.906920850276947,0.6745516657829285,0.5856997966766357,0.03770052269101143
30,0.006233259104192257,0.8940301537513733,0.6341721415519714,0.6193053126335144,0.007548962254077196,0.8942541480064392,0.6333712339401245,0.576215386390686,0.03741694986820221,0.005953786429017782,0.9044464230537415,0.6730559468269348,0.6470562815666199,0.007259410806000233,0.9044294357299805,0.671914279460907,0.5997040867805481,0.03788411617279053
31,0.00615938613191247,0.8943660855293274,0.6355555057525635,0.6138421893119812,0.007548687979578972,0.8941051363945007,0.6365025043487549,0.5729369521141052,0.037169646471738815,0.006281539797782898,0.9066014885902405,0.6753595471382141,0.6639389395713806,0.007123520132154226,0.9078853726387024,0.6806684136390686,0.5739498138427734,0.03789471089839935
32,0.006169999483972788,0.8951658010482788,0.6380170583724976,0.6151381731033325,0.007606020662933588,0.8947081565856934,0.6361721158027649,0.5756447911262512,0.037316080182790756,0.006000063847750425,0.9097588062286377,0.6842707395553589,0.6668038368225098,0.007472958881407976,0.9042143225669861,0.6611221432685852,0.6091854572296143,0.038723353296518326
33,0.006084023509174585,0.895127534866333,0.637567937374115,0.6140102744102478,0.007511594332754612,0.8947663307189941,0.6367124319076538,0.5718016028404236,0.03704019635915756,0.006283186376094818,0.9057840704917908,0.671438455581665,0.654895007610321,0.00715317577123642,0.9124257564544678,0.6874918341636658,0.6010062098503113,0.038285691291093826
34,0.00606953352689743,0.8956523537635803,0.6407192945480347,0.6132062673568726,0.007556657772511244,0.8954554200172424,0.6378298997879028,0.5678176283836365,0.03697400912642479,0.006040072999894619,0.9113352298736572,0.6825496554374695,0.6668642163276672,0.006843428127467632,0.9086849689483643,0.6710483431816101,0.5819068551063538,0.037601228803396225
35,0.006174359004944563,0.8952315449714661,0.6385272741317749,0.6143232583999634,0.007508791517466307,0.8954002857208252,0.6371703743934631,0.5701357126235962,0.03709855675697327,0.0058477772399783134,0.9115580320358276,0.6935051679611206,0.6336835026741028,0.006816017907112837,0.909153401851654,0.6905788779258728,0.5777470469474792,0.03663915395736694
36,0.006049759220331907,0.8961666226387024,0.6401903033256531,0.6126694083213806,0.007389814127236605,0.8961091041564941,0.6397114992141724,0.5721132755279541,0.036866333335638046,0.005632570944726467,0.9073456525802612,0.6849434971809387,0.6396897435188293,0.006714767776429653,0.9047913551330566,0.6801651120185852,0.5833069682121277,0.03656036779284477
37,0.006077018566429615,0.8959779739379883,0.6407573819160461,0.6110683083534241,0.007405182812362909,0.8964300751686096,0.6415236592292786,0.5679908394813538,0.036793723702430725,0.005944663658738136,0.9080405831336975,0.6867396235466003,0.6585704684257507,0.007210513111203909,0.9051777124404907,0.6755521893501282,0.6031233072280884,0.03812596946954727
38,0.006054893601685762,0.8960205912590027,0.6403465867042542,0.6118685603141785,0.007331200875341892,0.8960581421852112,0.6420274972915649,0.5675129294395447,0.03670598939061165,0.006147791165858507,0.908970296382904,0.6802198886871338,0.6505048871040344,0.007430854719132185,0.9068329930305481,0.6715582013130188,0.6033626794815063,0.038384418934583664
39,0.006033764220774174,0.8961682915687561,0.6410990953445435,0.6105602979660034,0.007352822460234165,0.8974696397781372,0.6457104682922363,0.5657901763916016,0.03664577379822731,0.00629088468849659,0.9072504043579102,0.6768025755882263,0.659227728843689,0.007307806517928839,0.9058482050895691,0.6677504181861877,0.6035975217819214,0.038583286106586456
40,0.005996343679726124,0.8974013328552246,0.6451261043548584,0.6094830632209778,0.007474144920706749,0.8958268761634827,0.6391266584396362,0.566824734210968,0.03672727942466736,0.006022216286510229,0.9101622700691223,0.6782143115997314,0.6607182621955872,0.007024066988378763,0.9125346541404724,0.6924502849578857,0.5951423048973083,0.037902556359767914
41,0.006058152299374342,0.8961538672447205,0.640654981136322,0.6145146489143372,0.00727891456335783,0.8972680568695068,0.6457929611206055,0.5626426339149475,0.036613378673791885,0.006070988718420267,0.9059975743293762,0.659099817276001,0.6711398959159851,0.007088967598974705,0.9100357890129089,0.6842051148414612,0.5811048150062561,0.03794167935848236
