epoch;GPU_0_out_attention_loss;GPU_0_out_attention_precision;GPU_0_out_attention_recall;GPU_0_out_columns_loss;GPU_1_out_attention_loss;GPU_1_out_attention_precision;GPU_1_out_attention_recall;GPU_1_out_columns_loss;loss;val_GPU_0_out_attention_loss;val_GPU_0_out_attention_precision;val_GPU_0_out_attention_recall;val_GPU_0_out_columns_loss;val_GPU_1_out_attention_loss;val_GPU_1_out_attention_precision;val_GPU_1_out_attention_recall;val_GPU_1_out_columns_loss;val_loss
0;0.014784718863666058;0.676808774471283;0.1104988232254982;1.4344358444213867;0.020776620134711266;0.6743492484092712;0.11009245365858078;1.3780441284179688;4.590566158294678;0.013458924368023872;0.7303449511528015;0.2345643788576126;1.0522751808166504;0.01810953952372074;0.7234981060028076;0.23896513879299164;0.9873712062835693;3.618070602416992
1;0.012329023331403732;0.7233369946479797;0.23007257282733917;1.0484355688095093;0.016741596162319183;0.7224181294441223;0.22795075178146362;0.9329842329025269;3.4349610805511475;0.012246050871908665;0.7348318099975586;0.303131639957428;0.8688831925392151;0.016878020018339157;0.7324349880218506;0.3002438545227051;0.7847206592559814;3.1098055839538574
2;0.011440263129770756;0.7329844236373901;0.27831584215164185;0.938090443611145;0.01559677068144083;0.7332810759544373;0.28017157316207886;0.8247203826904297;3.114664077758789;0.010708503425121307;0.7649387717247009;0.40384963154792786;0.726398229598999;0.014796205796301365;0.7621197700500488;0.4037110209465027;0.6688724160194397;2.670506477355957
3;0.009972508065402508;0.7634377479553223;0.38942450284957886;0.7927623987197876;0.013518961146473885;0.7626420259475708;0.38767576217651367;0.7214735150337219;2.6888139247894287;0.009157372638583183;0.7886515855789185;0.4899676442146301;0.6701294183731079;0.012894638814032078;0.7871426939964294;0.47499629855155945;0.6177969574928284;2.3905258178710938
4;0.009211037307977676;0.7800351977348328;0.43299609422683716;0.7274898290634155;0.012831790372729301;0.7806648015975952;0.43465086817741394;0.6728336811065674;2.5024771690368652;0.009190681390464306;0.797418475151062;0.49438562989234924;0.6535660624504089;0.012869920581579208;0.8043989539146423;0.5098284482955933;0.5857097506523132;2.3423051834106445
5;0.008609379641711712;0.7929348945617676;0.46711114048957825;0.6992817521095276;0.01208352018147707;0.794512152671814;0.4691712558269501;0.6454715132713318;2.3794023990631104;0.007937797345221043;0.8185437321662903;0.5739502906799316;0.623179018497467;0.011459649540483952;0.8158472180366516;0.5596629977226257;0.560515820980072;2.15356707572937
6;0.007722095120698214;0.817122757434845;0.5296246409416199;0.6499741077423096;0.011020513251423836;0.818219780921936;0.5312975645065308;0.6071273684501648;2.194230794906616;0.0073779369704425335;0.8399951457977295;0.5829929709434509;0.5814839005470276;0.010698541067540646;0.835155725479126;0.582432210445404;0.5347408652305603;2.020050048828125
7;0.007321137469261885;0.8250924348831177;0.556333065032959;0.6126497983932495;0.010709557682275772;0.8255720734596252;0.5565189719200134;0.5756476521492004;2.089836359024048;0.007144456263631582;0.8375754952430725;0.6061336994171143;0.561595618724823;0.010898683220148087;0.8353065848350525;0.6024402379989624;0.5108856558799744;1.974638819694519
8;0.007090804632753134;0.8310292363166809;0.5689700841903687;0.5899338722229004;0.010400169529020786;0.8312285542488098;0.5693514347076416;0.5519694685935974;2.0164525508880615;0.007005253806710243;0.8431008458137512;0.6296051740646362;0.5234442949295044;0.009815746918320656;0.8388805985450745;0.6178128123283386;0.49181103706359863;1.856306791305542
9;0.007054402492940426;0.8336862921714783;0.5777395963668823;0.5787184238433838;0.010269660502672195;0.8349583745002747;0.5815930366516113;0.5397228002548218;1.98464834690094;0.006814365740865469;0.8460969924926758;0.6265848875045776;0.5465854406356812;0.010386534035205841;0.8449047207832336;0.6250272989273071;0.49022382497787476;1.896852970123291
